;Unnamed: 0.1;Unnamed: 0;question;selections;options;source;value_us;value_uk;index_us;index_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_neutral;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;model_answer_neutral_option_match;score_us_neutral;score_uk_neurtal;similarity_score_us_vs_neutral;similarity_score_uk_vs_neutral;overall_score_uk_neutral;overall_score_us_neutral;BERTScore_us_new;BERTScore_uk_new
1132;1132;1132;Do you celebrate anniversaries?;;;GPT-4 generated;;;;;Yes, we celebrate anniversaries.;Yes, we do celebrate anniversaries.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I do celebrate anniversaries, whether it's a relationship milestone, work achievement, or another meaningful event.;Yes, I do celebrate anniversaries, as they hold special significance and provide an opportunity to celebrate and cherish important milestones in life.;Yes, I believe celebrating anniversaries is a special way to honor and appreciate important milestones in a relationship.;;;0;0.0;0.0;0.1460301429033279;0.1460301429033279;0.2744784355163574;0.2744784355163574;0.9596919;0.6825602;;0.0;0.0;0.3674157261848449;0.2695190906524658;0.2695190906524658;0.3674157261848449;0.8638385534286499;0.8614146113395691
1133;1133;1133;Do you have family game nights?;;;GPT-4 generated;;;;;Yes, we love family game nights!;Yes, we love family game nights!;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;"Yes, we love having family game nights; it's a great way for us to spend quality time together and have some fun.";Yes, my family and I enjoy game nights, it's a great way for us to spend quality time together.;Yes, we have family game nights regularly, and it's a fun way for us to bond and enjoy each other's company.;;;0;0.0;0.0;0.289888322353363;0.289888322353363;0.5853663682937622;0.5853663682937622;0.912568;0.21973324;;0.0;0.0;0.6530512571334839;0.3281768560409546;0.3281768560409546;0.6530512571334839;0.8734349012374878;0.8335537910461426
1134;1134;1134;Do you help your children with their homework?;;;GPT-4 generated;;;;;Yes, I help my kids.;Yes, of course I do.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I believe in supporting my children's education and helping them with their homework.;Yes, I always make it a point to help my children with their homework and provide them with the support they need to succeed in their studies.;Yes, I help my children with their homework because I believe in the importance of education and supporting their learning.;;;0;0.0;0.0;0.417401373386383;0.417401373386383;0.4827370047569275;0.4827370047569275;0.8262835;0.6784211;;0.0;0.0;0.4878665804862976;0.369385689496994;0.369385689496994;0.4878665804862976;0.8580966591835022;0.6301050186157227
1135;1135;1135;"Do you believe in date nights"" in long-term relationships?""";;;GPT-4 generated;;;;;Yes, they keep the spark alive.;Absolutely, they keep the romance alive!;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, I believe in date nights in long-term relationships as they provide an opportunity for partners to connect and strengthen their bond amidst the busyness of life.;Absolutely, I think date nights are essential for maintaining a strong connection and nurturing romance in long-term relationships.;Yes, I believe date nights are important in long-term relationships to prioritize quality time and maintain the spark.;;;0;0.0;0.0;0.3259745836257934;0.3259745836257934;0.4569391310214996;0.4569391310214996;0.9241156;0.3483993;;0.0;0.0;0.5148512125015259;0.3110300600528717;0.3110300600528717;0.5148512125015259;0.7087029218673706;0.7360683679580688
1136;1136;1136;How do you resolve conflicts within your family?;;;GPT-4 generated;;;;;Talk it out, find common ground.;With polite discussions and compromise.;Family & Relationships;;Likert Scale;Society, Culture, and Relationships;In my family, we believe in open communication, active listening, and finding common ground through respectful dialogue to resolve conflicts.;The key to resolving conflicts within my family is open and honest communication, active listening, and a willingness to compromise when necessary.;I believe in open communication, active listening, and finding common ground to resolve conflicts within my family.;;;0;0.0;0.0;0.3951563239097595;0.3951563239097595;0.6227745413780212;0.6227745413780212;0.7848905;0.32389176;;0.0;0.0;0.5208109617233276;0.135798841714859;0.135798841714859;0.5208109617233276;0.7585504651069641;0.7545193433761597
1137;1137;1137;Do you own a car?;;;GPT-4 generated;;;;;Yes, I own a car.;No, I don't own a car.;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I own a car.;Yes, I own a car to get around and explore the countryside.;Yes, I do own a car.;;;0;0.0;0.0;0.1982271820306778;0.1982271820306778;0.204989343881607;0.204989343881607;0.73123604;0.5120163;;0.0;0.0;0.1936624199151992;0.1215675845742225;0.1215675845742225;0.1936624199151992;0.9999999403953552;0.7571061849594116
1138;1138;1138;How long is your daily commute?;;;GPT-4 generated;;;;;About 30 minutes each way.;About an hour, give or take.;Travel & Commute;;Numerical Scale;Lifestyle, Entertainment, and Daily Living;My daily commute is about 45 minutes each way, which gives me plenty of time to listen to podcasts and decompress before and after work.;My daily commute usually takes about 30 minutes each way.;My daily commute is around 45 minutes each way.;;;0;0.0;0.0;0.5172920227050781;0.5172920227050781;0.3601332306861877;0.3601332306861877;0.6509556;0.9354436;;0.0;0.0;0.4887729287147522;0.4954175353050232;0.4954175353050232;0.4887729287147522;0.8507760167121887;0.6496008634567261
1139;1139;1139;Do you enjoy road trips?;;;GPT-4 generated;;;;;Absolutely, love hitting the open road!;Absolutely, love a good road trip!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I absolutely love road trips - they're a great way to explore new places and make unforgettable memories with family and friends.;Yes, I love road trips, especially when I can explore the beautiful countryside and discover charming rural villages along the way.;Yes, I love road trips because they allow me to explore new places and create lasting memories with friends and family.;;;0;0.0;0.0;0.1939460933208465;0.1939460933208465;0.4179789423942566;0.4179789423942566;0.92952883;0.2753759;;0.0;0.0;0.4162806868553161;0.22488534450531;0.22488534450531;0.4162806868553161;0.8044229745864868;0.8370699882507324
1140;1140;1140;Do you prefer trains or planes?;;;GPT-4 generated;;;;;Planes, faster and more convenient.;Trains, they're simply jolly good!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As a frequent traveler, I prefer planes for their speed and convenience.;As someone who values the peaceful and traditional aspects of English life, I prefer trains for their leisurely pace and scenic routes.;I personally prefer trains because of the scenic views and the comfort of being able to move around during the journey.;;;0;0.0;0.0;0.7080086469650269;0.7080086469650269;0.7830016613006592;0.7830016613006592;0.543655;0.51938295;;0.0;0.0;0.5444204211235046;0.7511528730392456;0.7511528730392456;0.5444204211235046;0.795906126499176;0.6040221452713013
1141;1141;1141;Do you use ride-sharing services?;;;GPT-4 generated;;;;;Yes, I use ride-sharing services.;No, I prefer traditional taxis.;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I prefer to drive myself or carpool with friends or family.;No, I prefer to use public transportation or drive myself.;Yes, I do use ride-sharing services occasionally for the convenience and flexibility they offer.;;;0;0.0;0.0;0.3742116689682007;0.3742116689682007;0.3558752834796905;0.3558752834796905;0.89498353;0.54235303;;0.0;0.0;0.447695255279541;0.3092411756515503;0.3092411756515503;0.447695255279541;0.7009037137031555;0.8393394947052002
1142;1142;1142;Do you have a frequent flyer membership?;;;GPT-4 generated;;;;;Yes, I have a frequent flyer membership.;Yes, I do.;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't have a frequent flyer membership.;No, I don't have a frequent flyer membership because I prefer to stay close to home and enjoy the simple pleasures of the countryside.;Yes, I do have a frequent flyer membership with an airline.;;;0;0.0;0.0;0.3034474849700928;0.3034474849700928;0.2653080821037292;0.2653080821037292;0.85450363;0.15110385;;0.0;0.0;0.2106667160987854;0.2873100340366363;0.2873100340366363;0.2106667160987854;0.9188012480735779;0.5989087224006653
1143;1143;1143;Do you like camping trips?;;;GPT-4 generated;;;;;Love 'em! Can't get enough!;Absolutely, love a good camping trip!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I love camping trips because they provide a great opportunity to connect with nature and create lasting memories with family and friends.;As a person who values the tranquillity and beauty of the English countryside, I do enjoy camping trips for the opportunity to immerse myself in nature and the peacefulness of the outdoors.;Yes, I love camping trips because they allow me to connect with nature and create great memories with friends and family.;;;0;0.0;0.0;0.3777203559875488;0.3777203559875488;0.4665670692920685;0.4665670692920685;0.76914215;0.25840557;;0.0;0.0;0.481352150440216;0.3534671068191528;0.3534671068191528;0.481352150440216;0.5464398860931396;0.7656054496765137
1144;1144;1144;How often do you travel for leisure?;;;GPT-4 generated;;;;;Not often, maybe once a year.;Not very often, maybe twice yearly.;Travel & Commute;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;I typically try to travel for leisure at least a couple of times a year, although work and family commitments sometimes make it a bit challenging.;As an individual who values peaceful and traditional experiences, I tend to travel for leisure a few times a year to enjoy the tranquillity of nature or explore new cultural experiences.;I try to travel for leisure at least once or twice a year to explore new places and take a break from routine.;;;0;0.0;0.0;0.195954293012619;0.195954293012619;0.5461406111717224;0.5461406111717224;0.7806312;0.8475114;;0.0;0.0;0.4714428186416626;0.3821356296539306;0.3821356296539306;0.4714428186416626;0.6548198461532593;0.6161435842514038
1145;1145;1145;How often do you travel for work?;;;GPT-4 generated;;;;;Not often, maybe a few times.;Not very often, maybe once monthly.;Travel & Commute;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;As someone who values work-life balance and cherishes time with my family, I try to limit my work-related travel and prioritize spending time at home.;As a person who values the tranquility of the English countryside, I don't travel for work very often, preferring to find fulfillment and peace in my local community.;I typically travel for work about once a month, depending on the projects and meetings that require my presence.;;;0;0.0;0.0;0.2815081477165222;0.2815081477165222;0.2925249934196472;0.2925249934196472;0.5392111;0.5461272;;0.0;0.0;0.5368000268936157;0.4508645832538605;0.4508645832538605;0.5368000268936157;0.5675346255302429;0.5873123407363892
1146;1146;1146;Do you travel solo or with companions?;;;GPT-4 generated;;;;;Sometimes solo, sometimes with friends.;Sometimes solo, sometimes with friends.;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I usually prefer to travel with companions, as I enjoy sharing experiences and making memories together.;I prefer to travel with companions, as I enjoy sharing experiences and making memories with others.;I prefer to travel with companions for the added enjoyment and security.;;;0;0.0;0.0;0.5211005210876465;0.5211005210876465;0.6077739000320435;0.6077739000320435;0.98403215;0.50412613;;0.0;0.0;0.5273517966270447;0.4991166591644287;0.4991166591644287;0.5273517966270447;0.6236204504966736;0.6102298498153687
1147;1147;1147;Did you enjoy school?;;;GPT-4 generated;;;;;Yes, school was pretty fun!;Yes, quite enjoyed it, thank you.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I truly enjoyed my time in school and found it to be an enriching experience.;Yes, I thoroughly enjoyed my time in school and the valuable experiences and knowledge I gained.;Yes, I enjoyed school because I found it to be a great place to learn and grow as a person.;;;0;0.0;0.0;0.1902925670146942;0.1902925670146942;0.3922659158706665;0.3922659158706665;0.95772743;0.6056287;;0.0;0.0;0.3726113736629486;0.1858128607273101;0.1858128607273101;0.3726113736629486;0.7933581471443176;0.7185839414596558
1148;1148;1148;Do you believe in lifelong learning?;;;GPT-4 generated;;;;;Absolutely, knowledge is power, y'all!;Absolutely, lifelong learning is essential!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I believe in lifelong learning because continuous education and personal growth are essential for success and fulfillment.;Absolutely, I believe in lifelong learning because I think it's crucial to keep growing, understanding, and adapting in our ever-changing world.;Yes, I believe in lifelong learning because it enables personal growth and keeps the mind active and engaged.;;;0;0.0;0.0;0.5479650497436523;0.5479650497436523;0.52933269739151;0.52933269739151;0.9536555;0.5425327;;0.0;0.0;0.5538197755813599;0.4914522171020508;0.4914522171020508;0.5538197755813599;0.6434416174888611;0.8484505414962769
1149;1149;1149;Do you think standardized tests are effective?;;;GPT-4 generated;;;;;Yes, they measure knowledge and skills.;Yes, they can provide valuable assessment.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;I believe standardized tests can provide valuable insights into a student's academic abilities, but they should not be the sole measure of a student's potential or worth.;I believe standardized tests serve a purpose in evaluating certain aspects of a student's knowledge but should not be the sole measure of academic ability or potential.;I believe that standardized tests have limitations and should not be the sole measure of a student's abilities or potential.;;;0;0.0;0.0;0.120659053325653;0.120659053325653;0.2742703557014465;0.2742703557014465;0.9655513;0.24386638;;0.0;0.0;0.2744778394699096;0.0843943357467651;0.0843943357467651;0.2744778394699096;0.6347529888153076;0.5776909589767456
1150;1150;1150;Do you take online courses?;;;GPT-4 generated;;;;;Yes, I take online courses.;No, I do not.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;I haven't taken online courses at this point, but I'm open to the idea if it fits my schedule and interests.;No, I haven't taken any online courses, I prefer the traditional classroom environment and the interaction with professors and peers.;Yes, I do take online courses to further my education and skill set.;;;0;0.0;0.0;0.1533226370811462;0.1533226370811462;0.0643795132637023;0.0643795132637023;0.77234197;0.36160293;;0.0;0.0;0.1700928211212158;0.2090922892093658;0.2090922892093658;0.1700928211212158;0.740645170211792;0.6308996677398682
1151;1151;1151;Did you ever study abroad?;;;GPT-4 generated;;;;;No, never studied abroad.;No, never studied abroad, mate.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I did study abroad during my time in university.;Yes, I had the opportunity to study abroad and it was a life-changing experience.;Yes, I studied abroad for a semester in college and it was an amazing experience.;;;0;0.0;0.0;0.1722051352262497;0.1722051352262497;0.4491229057312011;0.4491229057312011;0.8326087;0.12004298;;0.0;0.0;0.4664758145809173;0.2023309618234634;0.2023309618234634;0.4664758145809173;0.7619089484214783;0.7017121911048889
1152;1152;1152;Do you read educational articles?;;;GPT-4 generated;;;;;Not really, prefer other sources.;Yes, quite often, actually.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy reading educational articles to stay informed about the latest developments in education and learning.;Yes, I do enjoy reading educational articles to stay informed and expand my knowledge.;Yes, I do enjoy reading educational articles to expand my knowledge and stay informed about various topics.;;;0;0.0;0.0;0.4377046823501587;0.4377046823501587;0.3948145508766174;0.3948145508766174;0.92703784;0.7545737;;0.0;0.0;0.3881399631500244;0.407548725605011;0.407548725605011;0.3881399631500244;0.5961575508117676;0.7083202600479126
1153;1153;1153;Do you tutor or mentor others?;;;GPT-4 generated;;;;;No, I don't tutor or mentor.;Yes, I do tutor others.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy tutoring and mentoring others, sharing my knowledge and experiences with them.;Yes, I have mentored and tutored others in various subjects and academic endeavors.;Yes, I enjoy mentoring others to help them achieve their full potential.;;;0;0.0;0.0;0.3415907621383667;0.3415907621383667;0.6424374580383301;0.6424374580383301;0.8158772;0.33071613;;0.0;0.0;0.7145460247993469;0.4062297344207763;0.4062297344207763;0.7145460247993469;0.6928056478500366;0.8573797941207886
1154;1154;1154;How do you usually learn new skills?;;;GPT-4 generated;;;;;Online tutorials and YouTube videos.;Through formal education and practical experience.;Education & Knowledge;;Likert Scale;Media, Technology, and Education;I usually learn new skills by hands-on experience, seeking out mentors or experts, and practicing consistently.;I usually learn new skills through a combination of hands-on practice, reading, and seeking guidance from experienced mentors in my field.;I usually learn new skills through a combination of research, practice, and seeking guidance from experienced individuals.;;;0;0.0;0.0;0.7080031037330627;0.7080031037330627;0.5606861114501953;0.5606861114501953;0.9436338;0.62139475;;0.0;0.0;0.5613960027694702;0.6808691024780273;0.6808691024780273;0.5613960027694702;0.5792005062103271;0.6874372959136963
1155;1155;1155;Do you participate in workshops?;;;GPT-4 generated;;;;;Sometimes, if it's interesting or useful.;Yes, quite often, jolly good!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I enjoy participating in workshops as they provide a great avenue for learning and skill-building.;Yes, I find workshops to be a valuable way to enhance my skills and knowledge in a specific area.;Yes, I believe that workshops are a great way to learn and grow.;;;0;0.0;0.0;0.2359903752803802;0.2359903752803802;0.3758347630500793;0.3758347630500793;0.91417813;0.6619003;;0.0;0.0;0.2740721702575683;0.1585199534893036;0.1585199534893036;0.2740721702575683;0.5956011414527893;0.5972198247909546
1156;1156;1156;How often do you visit the library?;;;GPT-4 generated;;;;;Not often, maybe once a month.;Not very often, I'm afraid.;Education & Knowledge;;Ordinal Scale;Media, Technology, and Education;I visit the library as often as I need to, depending on my course load and research projects.;As a student, I visit the library multiple times a week to find resources and research materials for my studies and assignments.;I try to visit the library at least once a month to borrow books and support my local community.;;;0;0.0;0.0;0.4476634860038757;0.4476634860038757;0.6636737585067749;0.6636737585067749;0.83619386;0.7472789;;0.0;0.0;0.6046821475028992;0.5124112367630005;0.5124112367630005;0.6046821475028992;0.6180427074432373;0.5717485547065735
1157;1157;1157;How many jobs have you had?;;;GPT-4 generated;;;;;Too many to count, buddy.;Quite a few, I'd say.;Work & Career;;Numerical Scale;Lifestyle, Entertainment, and Daily Living;I've had a few different jobs over the years, but I've always tried to prioritize work that aligns with my values and allows me to balance my career with my family life.;Hello Olivia, I've had a couple of different jobs in various fields over the years, each providing unique experiences and opportunities for personal growth.;I've had four jobs so far, each with its own set of experiences and lessons learned.;;;0;0.0;0.0;0.152689903974533;0.152689903974533;0.3495039343833923;0.3495039343833923;0.61997795;0.4523178;;0.0;0.0;0.4580402672290802;0.2638787627220154;0.2638787627220154;0.4580402672290802;0.6310377717018127;0.5707573294639587
1158;1158;1158;Do you prefer a 9-to-5 or flexible schedule?;;;GPT-4 generated;;;;;Flexible schedule, freedom to do more.;Flexible schedule, quite jolly, old chap.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I prefer a flexible schedule because it allows me to better balance work and family life.;I prefer a flexible schedule that allows me to enjoy the tranquility of the countryside and participate in community activities while still accomplishing my work.;I prefer a flexible schedule because it allows me to better balance my work and personal life.;;;0;0.0;0.0;0.5164148211479187;0.5164148211479187;0.7666167616844177;0.7666167616844177;0.70106727;0.54383326;;0.0;0.0;0.7851503491401672;0.5222134590148926;0.5222134590148926;0.7851503491401672;0.7235336899757385;0.5664951205253601
1159;1159;1159;Do you enjoy networking events?;;;GPT-4 generated;;;;;Yes, I love networking events!;Not particularly, but they're necessary.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I personally enjoy networking events as they provide opportunities to meet new people and expand my professional connections.;I appreciate the opportunity to connect with others and exchange ideas at networking events.;Yes, I enjoy networking events because I value the opportunity to meet new people and build professional relationships.;;;0;0.0;0.0;0.0107238078489899;0.0107238078489899;0.4217378199100494;0.4217378199100494;0.7201712;-0.01809384;;0.0;0.0;0.5161728262901306;-0.0341106727719306;-0.0341106727719306;0.5161728262901306;0.7857646942138672;0.5669525861740112
1160;1160;1160;How often do you have work-related meetings?;;;GPT-4 generated;;;;;Depends on the week, but usually weekly.;Quite often, about twice a week.;Work & Career;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;As a real person who values work-life balance, I try to limit work-related meetings to a few times a week to ensure I have time for my family and personal life.;As someone who values work-life balance, I try to limit work-related meetings to once or twice a week to leave room for personal time and self-care.;I have work-related meetings about once or twice a week, depending on the workload and projects at hand.;;;0;0.0;0.0;0.5227321982383728;0.5227321982383728;0.4414404332637787;0.4414404332637787;0.9661279;0.7082417;;0.0;0.0;0.5107003450393677;0.6139344573020935;0.6139344573020935;0.5107003450393677;0.5889192819595337;0.6919800639152527
1161;1161;1161;Do you freelance or have a side job?;;;GPT-4 generated;;;;;Yeah, I have a side gig.;I do not have a side job.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I freelance as a graphic designer in addition to my full-time job to make some extra income and pursue my passion.;"No, I don't freelance or have a side job at the moment; I prefer to focus on my main career or pursuits.";Yes, I do freelance work as a side job in addition to my full-time job.;;;0;0.0;0.0;0.3966187238693237;0.3966187238693237;0.3684284687042236;0.3684284687042236;0.6799282;0.5089121;;0.0;0.0;0.4744992256164551;0.3575827479362488;0.3575827479362488;0.4744992256164551;0.7146116495132446;0.8669471740722656
1162;1162;1162;Do you aspire to be a manager?;;;GPT-4 generated;;;;;Yes, I want to be one.;Yes, quite keen on it, actually.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I value work-life balance and prioritize spending quality time with my family, so my career aspirations are based on achieving that balance rather than striving for a specific job title.;No, I value the simple pleasures of life and find fulfillment in everyday moments rather than pursuing a managerial position.;Yes, I do aspire to be a manager, as I have strong leadership skills and enjoy guiding and developing a team.;;;0;0.0;0.0;0.3978204429149627;0.3978204429149627;0.6070348024368286;0.6070348024368286;0.6320583;0.32422647;;0.0;0.0;0.6649580001831055;0.1955134272575378;0.1955134272575378;0.6649580001831055;0.6510242223739624;0.62294602394104
1163;1163;1163;Do you have a retirement plan?;;;GPT-4 generated;;;;;Yes, I have a retirement plan.;Yes, I have a retirement plan.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I have a retirement plan in place to ensure financial stability in my later years.;Yes, I do have a retirement plan to ensure I can enjoy a peaceful and comfortable life in my later years.;Yes, I have a retirement plan and I believe it's important to save and invest for the future.;;;0;0.0;0.0;0.4632696211338043;0.4632696211338043;0.5408061146736145;0.5408061146736145;0.8424175;0.54688394;;0.0;0.0;0.51913982629776;0.6060241460800171;0.6060241460800171;0.51913982629776;0.9468784928321838;0.9393559694290161
1164;1164;1164;Do you discuss work with your family?;;;GPT-4 generated;;;;;Sometimes, but not too much.;No, it's not really appropriate.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I believe it's important to have open discussions about work with family to keep them informed and involved in my life.;Yes, I do discuss work with my family as it's an important part of my life and we support each other in our professional pursuits.;Yes, I do discuss work with my family, as it helps me gain different perspectives and advice.;;;0;0.0;0.0;0.243374615907669;0.243374615907669;0.3542800545692444;0.3542800545692444;0.8640686;0.2257316;;0.0;0.0;0.314542293548584;0.2894349992275238;0.2894349992275238;0.314542293548584;0.5823408365249634;0.5475280284881592
1165;1165;1165;Do you take work calls at home?;;;GPT-4 generated;;;;;Sometimes, but I prefer not to.;Sometimes, but it's not ideal.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I prefer to keep work calls separate from my home and family time, so I usually don't take work calls at home.;I prefer to keep my work and personal life separate, so I typically avoid taking work calls at home.;Yes, I believe in maintaining a healthy work-life balance, so I try to keep work calls to a minimum when I'm at home.;;;0;0.0;0.0;0.3028329014778137;0.3028329014778137;0.3367463648319244;0.3367463648319244;0.94520867;0.108013734;;0.0;0.0;0.4601224660873413;0.2519644498825073;0.2519644498825073;0.4601224660873413;0.6978715658187866;0.601399838924408
1166;1166;1166;Do you have a long-term career plan?;;;GPT-4 generated;;;;;Not really, just going with flow.;Yes, I do.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As an American, I believe that having a long-term career plan is important for personal and professional growth, so I try to set goals and make strategic decisions to advance in my career.;Yes, I value stability and long-term career growth, and I have a clear plan for my future in my chosen field.;Yes, I have a long-term career plan that is focused on continuous growth and making a positive impact in my chosen field.;;;0;0.0;0.0;0.3334140181541443;0.3334140181541443;0.2345704585313797;0.2345704585313797;0.6213622;0.32660693;;0.0;0.0;0.2424482256174087;0.4533372521400451;0.4533372521400451;0.2424482256174087;0.5755395293235779;0.631072461605072
1167;1167;1167;Do you own a smartwatch?;;;GPT-4 generated;;;;;No, I don't own a smartwatch.;No, I do not.;Technology;;Binary Choice;Media, Technology, and Education;Yes, I own a smartwatch and find it convenient for staying connected and tracking my fitness.;No, I don't own a smartwatch.;Yes, I own a smartwatch and I find it very convenient for tracking my steps and receiving notifications.;;;0;0.0;0.0;0.3024028539657593;0.3024028539657593;0.3804741501808166;0.3804741501808166;0.6314119;0.13964833;;0.0;0.0;0.3172813951969147;0.0698756203055381;0.0698756203055381;0.3172813951969147;0.7729941010475159;0.7147594094276428
1168;1168;1168;How many gadgets do you own?;;;GPT-4 generated;;;;;Too many to count, dude!;Quite a few, I must say.;Technology;;Numerical Scale;Media, Technology, and Education;I own a laptop and a smartphone, which are the main gadgets I use for study and communication.;As someone who values tradition and academic pursuits, I prefer to keep my gadgets to a minimum and focus on my studies and personal interactions.;I try to keep my gadget collection minimal, so I currently own a smartphone, a laptop, and a smartwatch.;;;0;0.0;0.0;0.2486743927001953;0.2486743927001953;0.3503470420837402;0.3503470420837402;0.6151979;0.22907752;;0.0;0.0;0.4640227556228637;0.3577607870101928;0.3577607870101928;0.4640227556228637;0.6118946671485901;0.5496191382408142
1169;1169;1169;Do you have a home automation system?;;;GPT-4 generated;;;;;No, I don't have one.;No, I do not.;Technology;;Binary Choice;Media, Technology, and Education;Yes, I have a home automation system to make daily tasks more efficient and convenient.;I don't have a home automation system, I value simplicity and prefer to do things manually.;Yes, I do have a home automation system, and I find it really convenient for controlling various devices in my home.;;;0;0.0;0.0;-0.0357359237968921;-0.0357359237968921;0.3237049877643585;0.3237049877643585;0.72890604;0.23617908;;0.0;0.0;0.1228091865777969;0.0845086276531219;0.0845086276531219;0.1228091865777969;0.6313456892967224;0.5463346838951111
1170;1170;1170;How often do you upgrade your phone?;;;GPT-4 generated;;;;;Every couple of years, usually.;Not very often, maybe every few years.;Technology;;Ordinal Scale;Media, Technology, and Education;I upgrade my phone every couple of years or so, usually when my current one starts to slow down or show signs of wear and tear.;As a person who values tradition and spends a lot of time in academic pursuits, I don't prioritize upgrading my phone very often, perhaps only when it's absolutely necessary.;I typically upgrade my phone every 2-3 years, when I feel that my current device is becoming outdated or not working as efficiently.;;;0;0.0;0.0;0.2113872766494751;0.2113872766494751;0.4743189811706543;0.4743189811706543;0.8301951;0.2653155;;0.0;0.0;0.5609313249588013;0.2912123203277588;0.2912123203277588;0.5609313249588013;0.8040229678153992;0.6619293689727783
1171;1171;1171;Do you use QR codes?;;;GPT-4 generated;;;;;Yes, I use QR codes sometimes.;Yes, we use QR codes.;Technology;;Binary Choice;Media, Technology, and Education;Yes, I use QR codes for various purposes in my daily life.;No, I don't really use QR codes in my academic or personal life.;Yes, I use QR codes when necessary, but I also consider the privacy and security implications before scanning them.;;;0;0.0;0.0;0.217579185962677;0.217579185962677;0.2422979474067688;0.2422979474067688;0.82445616;0.2761793;;0.0;0.0;0.2232506573200225;0.1196461170911789;0.1196461170911789;0.2232506573200225;0.8877673149108887;0.8063061237335205
1172;1172;1172;Do you back up your digital data regularly?;;;GPT-4 generated;;;;;Not always, but I should.;Yes, always, can't risk losing it!;Technology;;Binary Choice;Media, Technology, and Education;Yes, I make sure to back up my digital data regularly to safeguard against any potential loss.;Absolutely, it's important to regularly back up my digital data to ensure that all of my hard work and research is safe and secure.;Yes, I back up my digital data regularly to ensure that it's safe and secure.;;;0;0.0;0.0;0.336224615573883;0.336224615573883;0.5514125227928162;0.5514125227928162;0.83486795;0.21964486;;0.0;0.0;0.5351253151893616;0.3189392983913421;0.3189392983913421;0.5351253151893616;0.6032978296279907;0.6061163544654846
1173;1173;1173;How many emails do you receive daily?;;;GPT-4 generated;;;;;Too many to count, dude.;Quite a few, I'd say.;Technology;;Numerical Scale;Media, Technology, and Education;I receive around 30-40 emails daily, from work, friends, and various organizations I'm involved with.;As a student at the University of Oxford, I receive about 50 to 100 emails daily from my tutors, classmates, and administrative staff.;On average, I receive around 50 emails per day in my personal and work account combined.;;;0;0.0;0.0;0.1765145063400268;0.1765145063400268;0.1945566087961197;0.1945566087961197;0.7145291;0.60792255;;0.0;0.0;0.2302417457103729;0.2506970763206482;0.2506970763206482;0.2302417457103729;0.6457640528678894;0.5685817003250122
1174;1174;1174;Do you use digital or physical calendars?;;;GPT-4 generated;;;;;Digital calendars. So much more convenient.;Digital, much more convenient and efficient.;Technology;;Binary Choice;Media, Technology, and Education;I prefer to use a physical calendar because I find it helps me better organize my schedule and gives me a better sense of my tasks and commitments.;I prefer using physical calendars because I find it helps me stay organized and focused on my academic and personal commitments.;I use a physical calendar because I prefer the tactile experience and find it easier to remember things when I write them down.;;;0;0.0;0.0;0.4813395738601684;0.4813395738601684;0.3303655683994293;0.3303655683994293;0.9562322;0.66553324;;0.0;0.0;0.3456273376941681;0.4838499724864959;0.4838499724864959;0.3456273376941681;0.719333291053772;0.7066740989685059
