;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;options_dict;score_ground_truth_answers;value_diff;question_type;gpt4_uk_score;gpt4_us_score;gpt4_usGT_ukGT_score;gpt4_ukGT_usMA_score;gpt4_usGT_ukMA_score;gpt4_usMA_ukMA_score;gpt4_us_score_normed;gpt4_uk_score_normed;gpt4_ukGT_usMA_normed;gpt4_usGT_ukMA_normed;gpt4_usGT_ukGT_normed;gpt4_usMA_ukMA_score_normed
1150;1150;Do you use QR codes?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I use QR codes sometimes.;Yes, we use QR codes.;Technology;;Binary Choice;Media, Technology, and Education;Yes, I use QR codes.;Yes, I use QR codes.;;;0.0;0.0;0.0;0.956833839416504;0.956833839416504;0.9029313325881958;0.9029313325881958;0.9999997615814208;0.8581991195678711;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1151;1151;Do you back up your digital data regularly?;{};;;GPT-4 generated;0,000001;0,000001;Not always, but I should.;Yes, always, can't risk losing it!;Technology;;Binary Choice;Media, Technology, and Education;Yes, I back up regularly.;Yes, I back up regularly.;;;0.0;0.0;0.0;0.596103847026825;0.596103847026825;0.5964826345443726;0.5964826345443726;0.999999701976776;0.5991557240486145;;0.0;1.0;Binary Choice;4.0;2.0;2.5;4.0;1.0;5.0;0.250001;0.750001;0.750001;0.0;0.375001;1.0
1152;1152;How many emails do you receive daily?;{};;;GPT-4 generated;0,000001;0,000001;Too many to count, dude.;Quite a few, I'd say.;Technology;;Numerical Scale;Media, Technology, and Education;Varies, but around 50-100 emails daily.;Varies, but around 50-100 emails daily.;;;0.0;0.0;0.0;0.5761145949363708;0.5761145949363708;0.6486176252365112;0.6486176252365112;1.0000004768371582;0.7210004329681396;;0.0;1.0;Scale (Numerical Scale);2.0;3.0;3.5;1.0;1.0;5.0;0.500001;0.250001;0.0;0.0;0.625001;1.0
1153;1153;Do you use digital or physical calendars?;{};;;GPT-4 generated;0,000001;0,000001;Digital calendars. So much more convenient.;Digital, much more convenient and efficient.;Technology;;Binary Choice;Media, Technology, and Education;Digital calendar.;Physical calendar. Traditional and organized approach.;;;0.0;0.0;0.0;0.6759451627731323;0.6759451627731323;1.0;1.0;1.0;0.7883021235466003;;0.0;1.0;Binary choice;2.0;5.0;4.5;3.0;2.5;4.0;1.0;0.250001;0.500001;0.375001;0.875001;0.750001
1154;1154;Do you prefer texting or calling?;{};;;GPT-4 generated;0,000001;0,000001;Texting. Calling is too much effort.;Texting, it's more proper, innit?;Technology;;Binary Choice;Media, Technology, and Education;Texting. It's more convenient and efficient.;Texting. It's more convenient and efficient.;;;0.0;0.0;0.0;0.7236824631690979;0.7236824631690979;0.6813182830810547;0.6813182830810547;1.0;0.6598170399665833;;0.0;1.0;Binary Choice;4.0;4.5;3.5;3.5;4.5;5.0;0.875001;0.750001;0.625001;0.875001;0.625001;1.0
1155;1155;Do you use digital wallets or prefer cash?;{};;;GPT-4 generated;0,000001;0,000001;Prefer cash, digital wallets seem complicated.;Prefer cash, old-fashioned and reliable.;Technology;;Binary Choice;Media, Technology, and Education;Cash is still widely used.;Prefer cash, traditional and organized.;;;0.0;0.0;0.0;0.8743351697921753;0.8743351697921753;0.5819499492645264;0.5819499492645264;0.5810059309005737;0.6642166376113892;;0.0;1.0;Binary Choice;4.5;4.0;4.5;4.0;2.0;3.0;0.750001;0.875001;0.750001;0.250001;0.875001;0.500001
1156;1156;Do you compost?;{};;;GPT-4 generated;0,000001;0,000001;No, I do not compost.;Yes, I do compost.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;No, I do not compost.;No, I do not compost.;;;0.0;0.0;0.0;0.8685762882232666;0.8685762882232666;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.8291226029396057;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1157;1157;How often do you use reusable bags?;{};;;GPT-4 generated;0,000001;0,000001;Not often, usually forget them.;Quite often, always trying to remember.;Environment & Nature;;Likert Scale;Economy, Health, and Environment;Occasionally, but not consistently.;Rarely, I prefer convenience and efficiency.;;;0.0;0.0;0.0;0.6051783561706543;0.6051783561706543;0.5691820979118347;0.5691820979118347;0.6251541972160339;0.7044806480407715;;0.0;1.0;Scale (Ordinal scale);1.0;4.0;2.5;2.0;2.0;1.5;0.750001;0.0;0.250001;0.250001;0.375001;0.125001
1158;1158;Do you use energy-efficient appliances?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I use energy-efficient appliances.;Yes, we do.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I use energy-efficient appliances.;Yes, I use energy-efficient appliances.;;;0.0;0.0;0.0;0.6578733921051025;0.6578733921051025;0.9999997615814208;0.9999997615814208;0.9999997615814208;0.5596768856048584;;0.0;1.0;Binary Choice;1.0;5.0;1.0;1.0;5.0;5.0;1.0;0.0;0.0;1.0;0.0;1.0
1159;1159;Do you donate used items?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I donate used items.;Yes, I do donate used items.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;No, I do not donate items.;No, I do not donate items.;;;0.0;0.0;0.0;0.8336643576622009;0.8336643576622009;0.8348227739334106;0.8348227739334106;1.000000238418579;0.972059726715088;;0.0;1.0;Binary Choice;2.5;2.5;5.0;4.5;4.5;5.0;0.375001;0.375001;0.875001;0.875001;1.0;1.0
1160;1160;Do you buy organic products?;{};;;GPT-4 generated;0,000001;0,000001;Sometimes, when it's on sale.;Sometimes, when it's on sale.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I buy organic products.;Yes, I buy organic products.;;;0.0;0.0;0.0;0.6027886271476746;0.6027886271476746;0.6027886271476746;0.6027886271476746;1.0;1.0;;1.0;1.0;Binary Choice;1.0;1.0;5.0;1.0;2.0;5.0;0.0;0.0;0.0;0.250001;1.0;1.0
1161;1161;Do you use public transport to reduce carbon footprint?;{};;;GPT-4 generated;0,000001;0,000001;No, I prefer driving my car.;Yes, absolutely, it's jolly important!;Environment & Nature;;Binary Choice;Economy, Health, and Environment;No, I prefer private transportation.;No, I prefer private transportation.;;;0.0;0.0;0.0;0.61371248960495;0.61371248960495;0.7804384231567383;0.7804384231567383;1.0000001192092896;0.5601555109024048;;0.0;1.0;Binary Choice;1.0;4.5;1.0;1.0;4.0;5.0;0.875001;0.0;0.0;0.750001;0.0;1.0
1162;1162;How important is sustainability to you?;{};;;GPT-4 generated;0,000001;0,000001;Not a top priority, but important.;Very important, must protect our planet.;Environment & Nature;;Likert Scale;Economy, Health, and Environment;Sustainability is very important to me.;Not a top priority for me.;;;0.0;0.0;0.0;0.5290877819061279;0.5290877819061279;0.6431540250778198;0.6431540250778198;0.6754246354103088;0.6413952708244324;;0.0;1.0;Likert scale;1.0;2.0;2.0;4.0;4.0;1.0;0.250001;0.0;0.750001;0.750001;0.250001;0.0
1163;1163;Do you support animal welfare?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I support animal welfare.;Absolutely, animals deserve our care.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I support animal welfare.;Yes, I support animal welfare.;;;0.0;0.0;0.0;0.7199254035949707;0.7199254035949707;0.9999998807907104;0.9999998807907104;0.9999998807907104;0.7504944205284119;;0.0;1.0;Binary Choice;4.5;5.0;4.5;5.0;5.0;5.0;1.0;0.875001;1.0;1.0;0.875001;1.0
1164;1164;Do you participate in community clean-up events?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I love helping my community!;Yes, I do. It's important.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;No, I do not participate.;No, I do not participate.;;;0.0;0.0;0.0;0.6186649799346924;0.6186649799346924;0.6992181539535522;0.6992181539535522;0.9999996423721312;0.6628919243812561;;0.0;1.0;Binary Choice;1.0;1.0;2.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;0.250001;1.0
1165;1165;Do you plant trees?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I plant trees.;Yes, we do plant trees.;Environment & Nature;;Binary Choice;Economy, Health, and Environment;No, I do not plant trees.;No, I do not plant trees.;;;0.0;0.0;0.0;0.8383946418762207;0.8383946418762207;0.8902772665023804;0.8902772665023804;0.9999999403953552;0.9251311421394348;;0.0;1.0;Binary Choice;2.0;2.0;4.5;3.5;1.0;5.0;0.250001;0.250001;0.625001;0.0;0.875001;1.0
1166;1166;Are you a member of a political party?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I am a Democrat.;No, I am not.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;No, I am not.;No, I am not.;;;0.0;0.0;0.0;1.000000238418579;1.000000238418579;0.6918512582778931;0.6918512582778931;1.000000238418579;0.6918512582778931;;0.0;1.0;Binary Choice;5.0;1.0;1.0;5.0;1.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0
1167;1167;How often do you engage in political debates?;{};;;GPT-4 generated;0,000001;0,000001;Not often, maybe once a year.;Not very often, I'm afraid.;Education & Knowledge;;Likert Scale;Media, Technology, and Education;Occasionally, when the opportunity arises.;Rarely, if ever.;;;0.0;0.0;0.0;0.6151227951049805;0.6151227951049805;0.6421716213226318;0.6421716213226318;0.6655992865562439;0.664839506149292;;0.0;1.0;Scale, Ordinal scale;4.0;3.5;4.5;3.5;4.5;3.5;0.625001;0.750001;0.625001;0.875001;0.875001;0.625001
1168;1168;Do you read or watch news daily?;{};;;GPT-4 generated;0,000001;0,000001;Sometimes, but not every day.;Yes, I read news every day.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I read or watch news daily.;Yes, I read news daily.;;;0.0;0.0;0.0;0.9684180617332458;0.9684180617332458;0.6202302575111389;0.6202302575111389;0.8772192001342773;0.6379968523979187;;0.0;1.0;Binary Choice;5.0;2.0;2.0;5.0;1.0;4.5;0.250001;1.0;1.0;0.0;0.250001;0.875001
1169;1169;Do you participate in protests?;{};;;GPT-4 generated;0,000001;0,000001;Sometimes, when I feel strongly.;Occasionally, when it's worth it.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;No, I do not participate.;No, I do not participate.;;;0.0;0.0;0.0;0.5437057614326477;0.5437057614326477;0.5636643171310425;0.5636643171310425;0.9999996423721312;0.7484487295150757;;0.0;1.0;Binary Choice;1.0;1.0;4.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;0.750001;1.0
1170;1170;Do you donate to political campaigns?;{};;;GPT-4 generated;0,000001;0,000001;No, I do not donate.;No, I do not donate.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;No, I do not donate.;No, I do not donate.;;;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1171;1171;Do you trust mainstream media?;{};;;GPT-4 generated;0,000001;0,000001;Yes, but with some skepticism.;Yes, to a certain extent.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I trust mainstream media.;Yes, I trust mainstream media.;;;0.0;0.0;0.0;0.6343029737472534;0.6343029737472534;0.5870606899261475;0.5870606899261475;1.000000238418579;0.689976155757904;;0.0;1.0;Binary Choice;1.0;3.5;4.0;1.0;2.0;5.0;0.625001;0.0;0.0;0.250001;0.750001;1.0
1172;1172;Do you follow international politics?;{};;;GPT-4 generated;0,000001;0,000001;Not really, I'm more focused locally.;Yes, quite keen on it, actually.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I follow international politics.;Yes, I follow international politics.;;;0.0;0.0;0.0;0.6198127865791321;0.6198127865791321;0.592534601688385;0.592534601688385;1.0;0.5820325613021851;;0.0;1.0;Binary Choice;2.0;2.0;1.0;1.0;1.0;5.0;0.250001;0.250001;0.0;0.0;0.0;1.0
1173;1173;How often do you discuss politics with friends?;{};;;GPT-4 generated;0,000001;0,000001;Not often, maybe once a month.;Not very often, I'm afraid.;Education & Knowledge;;Likert Scale;Media, Technology, and Education;Occasionally, but not too often.;Rarely, only during significant events.;;;0.0;0.0;0.0;0.6006317138671875;0.6006317138671875;0.6955391764640808;0.6955391764640808;0.6613662242889404;0.6694489121437073;;0.0;1.0;Scale;4.0;4.0;4.5;4.0;4.0;4.0;0.750001;0.750001;0.750001;0.750001;0.875001;0.750001
1174;1174;Do you think voting should be mandatory?;{};;;GPT-4 generated;0,000001;0,000001;Yes, voting should be mandatory.;Yes, voting should be mandatory.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, voting should be mandatory.;Yes, voting should be mandatory.;;;0.0;0.0;0.0;0.999999701976776;0.999999701976776;0.999999701976776;0.999999701976776;0.999999701976776;0.999999701976776;;1.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1175;1175;Do you believe in a separation of church and state?;{};;;GPT-4 generated;0,000001;0,000001;Yes, absolutely.;Yes, absolutely, it's only fair.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, separation of church and state.;Yes, I believe in separation.;;;0.0;0.0;0.0;0.6544784307479858;0.6544784307479858;1.0;1.0;0.678939938545227;1.0;;0.0;1.0;Binary Choice;1.0;1.0;4.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.750001;0.750001
1176;1176;Do you take vitamins?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I take vitamins every day.;No, I don't take vitamins.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;Yes, I take vitamins regularly.;Yes, I take vitamins regularly.;;;0.0;0.0;0.0;0.8162529468536377;0.8162529468536377;0.9368723034858704;0.9368723034858704;0.9999999403953552;0.7717015147209167;;0.0;1.0;Binary Choice;5.0;5.0;2.5;3.0;5.0;5.0;1.0;1.0;0.500001;1.0;0.375001;1.0
1177;1177;Do you get annual health check-ups?;{};;;GPT-4 generated;0,000001;0,000001;Yes, every year without fail.;Yes, we do get check-ups.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;Yes, I get annual health check-ups.;Yes, I get annual health check-ups.;;;0.0;0.0;0.0;0.8624802231788635;0.8624802231788635;0.6399980783462524;0.6399980783462524;1.0;0.5725280046463013;;0.0;1.0;Binary Choice;4.5;4.5;3.0;4.5;4.0;5.0;0.875001;0.875001;0.875001;0.750001;0.500001;1.0
1178;1178;How often do you exercise?;{};;;GPT-4 generated;0,000001;0,000001;Not enough, need to do more.;Not as often as I should.;Health & Wellness;;Ordinal Scale;Economy, Health, and Environment;Not often, too busy with work.;Not often, too busy with work.;;;0.0;0.0;0.0;0.6223829984664917;0.6223829984664917;0.6108370423316956;0.6108370423316956;1.0000001192092896;0.6269116997718811;;0.0;1.0;Scale (Ordinal scale);3.0;2.0;4.5;4.0;1.0;5.0;0.250001;0.500001;0.750001;0.0;0.875001;1.0
1179;1179;Do you use health and fitness apps?;{};;;GPT-4 generated;0,000001;0,000001;Yeah, I use health apps sometimes.;Yes, I do use them.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;No, I don't use them.;No, I do not.;;;0.0;0.0;0.0;0.6545814871788025;0.6545814871788025;0.6508835554122925;0.6508835554122925;0.7167942523956299;0.698589563369751;;0.0;1.0;Binary Choice;1.0;2.0;4.0;2.0;1.0;4.5;0.250001;0.0;0.250001;0.0;0.750001;0.875001
1180;1180;Do you have any food intolerances or allergies?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't have any.;No, I'm perfectly fine, thanks.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;No, I don't have any.;No, I have no allergies.;;;0.0;0.0;0.0;0.6722016930580139;0.6722016930580139;1.0000001192092896;1.0000001192092896;0.8051081895828247;0.6519613265991211;;0.0;1.0;Binary Choice;2.0;5.0;3.0;2.0;3.0;3.5;1.0;0.250001;0.250001;0.500001;0.500001;0.625001
1181;1181;Do you follow any alternative health practices?;{};;;GPT-4 generated;0,000001;0,000001;No, I stick to traditional medicine.;No, I do not.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;No, I do not.;No, I do not.;;;0.0;0.0;0.0;1.0000001192092896;1.0000001192092896;0.6134340167045593;0.6134340167045593;1.0000001192092896;0.6134340167045593;;0.0;1.0;Binary Choice;5.0;2.0;2.0;5.0;2.0;5.0;0.250001;1.0;1.0;0.250001;0.250001;1.0
1182;1182;Do you meditate?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't meditate.;No, I don't meditate, mate.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;No, I do not meditate.;No, I do not meditate.;;;0.0;0.0;0.0;0.891071617603302;0.891071617603302;0.9915322065353394;0.9915322065353394;0.9999998807907104;0.9714200496673584;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1183;1183;Do you prefer gyms or outdoor activities?;{};;;GPT-4 generated;0,000001;0,000001;Outdoor activities, love being in nature!;Outdoor activities, rain or shine!;Health & Wellness;;Binary Choice;Economy, Health, and Environment;Gyms for convenience and variety.;Gyms for convenience and controlled environment.;;;0.0;0.0;0.0;0.5130912661552429;0.5130912661552429;0.5895638465881348;0.5895638465881348;0.8959080576896667;0.7350417971611023;;0.0;1.0;Multiple Choice;1.5;1.0;4.0;2.0;1.0;4.5;0.0;0.125001;0.250001;0.0;0.750001;0.875001
1184;1184;How often do you get massages?;{};;;GPT-4 generated;0,000001;0,000001;Not often, maybe once a year.;Not very often, I'm afraid.;Health & Wellness;;Ordinal Scale;Economy, Health, and Environment;Not often, maybe once a month.;Not often, too busy with work.;;;0.0;0.0;0.0;0.7180488705635071;0.7180488705635071;0.9789753556251526;0.9789753556251526;0.6898954510688782;0.664839506149292;;0.0;1.0;Numerical Scale;4.5;4.5;4.5;4.5;4.0;3.5;0.875001;0.875001;0.875001;0.750001;0.875001;0.625001
1185;1185;Do you track your steps or physical activity?;{};;;GPT-4 generated;0,000001;0,000001;Yeah, I track my steps, bro!;No, I don't track my steps.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;No, I don't track my activity.;No, I do not track activity.;;;0.0;0.0;0.0;0.8794073462486267;0.8794073462486267;0.723015546798706;0.723015546798706;0.929116189479828;0.773395299911499;;0.0;1.0;Binary Choice;4.5;2.5;4.0;4.5;2.0;5.0;0.375001;0.875001;0.875001;0.250001;0.750001;1.0
1186;1186;Do you believe in an afterlife?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I believe in an afterlife.;Yes, I do believe in an afterlife.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;Yes, I believe in an afterlife.;Yes, I believe in an afterlife.;;;0.0;0.0;0.0;0.9486317038536072;0.9486317038536072;1.0;1.0;1.0;0.9891836047172546;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1187;1187;Do you practice mindfulness?;{};;;GPT-4 generated;0,000001;0,000001;No, not really into that.;Yes, quite fond of mindfulness, indeed.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I do not practice mindfulness.;No, I do not practice mindfulness.;;;0.0;0.0;0.0;0.6862141489982605;0.6862141489982605;0.6694658994674683;0.6694658994674683;1.0;0.66912841796875;;0.0;1.0;Binary Choice;2.0;3.5;1.0;2.0;2.0;5.0;0.625001;0.250001;0.250001;0.250001;0.0;1.0
1188;1188;Do you read spiritual texts?;{};;;GPT-4 generated;0,000001;0,000001;Not really, not my thing.;Yes, I do read spiritual texts.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I do not.;No, I do not.;;;0.0;0.0;0.0;0.5604100227355957;0.5604100227355957;0.5922210216522217;0.5922210216522217;1.0000001192092896;0.544187605381012;;0.0;1.0;Binary Choice;1.0;3.5;1.0;1.0;4.0;5.0;0.625001;0.0;0.0;0.750001;0.0;1.0
1189;1189;Do you believe in karma?;{};;;GPT-4 generated;0,000001;0,000001;Yes, what goes around comes around.;Yes, what goes around comes around.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;Yes, karma is a guiding principle.;Yes, karma is a guiding principle.;;;0.0;0.0;0.0;0.5393010377883911;0.5393010377883911;0.5393010377883911;0.5393010377883911;0.9999999403953552;0.9999998211860656;;1.0;1.0;Binary Choice;4.5;4.5;5.0;4.0;4.0;5.0;0.875001;0.875001;0.750001;0.750001;1.0;1.0
1190;1190;Do you participate in religious rituals?;{};;;GPT-4 generated;0,000001;0,000001;Depends on my personal beliefs, sometimes.;Not particularly, but occasionally I do.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I do not participate.;No, I do not participate.;;;0.0;0.0;0.0;0.5808871984481812;0.5808871984481812;0.5660797953605652;0.5660797953605652;0.9999996423721312;0.62827068567276;;0.0;1.0;Binary Choice;3.0;1.0;2.0;2.0;1.0;5.0;0.0;0.500001;0.250001;0.0;0.250001;1.0
1191;1191;Do you have spiritual mentors?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't have spiritual mentors.;No, I don't have spiritual mentors.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I don't have spiritual mentors.;No, I do not.;;;0.0;0.0;0.0;0.6209337115287781;0.6209337115287781;0.9999995231628418;0.9999995231628418;0.6209337115287781;0.9999995231628418;;1.0;1.0;Binary Choice;3.0;5.0;5.0;5.0;3.0;3.0;1.0;0.500001;1.0;0.500001;1.0;0.500001
1192;1192;Do you go on spiritual retreats?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't go on retreats.;Not really, not my cuppa tea.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I do not.;No, I do not.;;;0.0;0.0;0.0;0.5417730212211609;0.5417730212211609;0.6378293633460999;0.6378293633460999;1.0000001192092896;0.6335316300392151;;0.0;1.0;Binary Choice;2.0;3.0;1.0;2.0;4.0;5.0;0.500001;0.250001;0.250001;0.750001;0.0;1.0
1193;1193;Do you believe in miracles?;{};;;GPT-4 generated;0,000001;0,000001;Yes, miracles are totally possible!;Absolutely, miracles are simply splendid!;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;Yes, miracles are possible and inspiring.;Yes, miracles are possible and inspiring.;;;0.0;0.0;0.0;0.7732598781585693;0.7732598781585693;0.8745273351669312;0.8745273351669312;0.9999998211860656;0.7741835713386536;;0.0;1.0;Binary choice;5.0;5.0;4.0;4.0;4.5;5.0;1.0;1.0;0.750001;0.875001;0.750001;1.0
1194;1194;Do you pray or meditate daily?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't pray or meditate.;Neither, I'm afraid.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I do not.;No, I do not.;;;0.0;0.0;0.0;0.6428042650222778;0.6428042650222778;0.5903348326683044;0.5903348326683044;1.0000001192092896;0.5013051629066467;;0.0;1.0;Binary Choice;3.5;2.0;1.0;4.0;2.0;5.0;0.250001;0.625001;0.750001;0.250001;0.0;1.0
1195;1195;Do you fast for religious reasons?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't fast for religious reasons.;No, I do not fast.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I do not fast.;No, I do not fast.;;;0.0;0.0;0.0;1.0;1.0;0.6893770694732666;0.6893770694732666;1.0;0.6893770694732666;;0.0;1.0;Binary Choice;5.0;4.0;4.5;5.0;4.5;5.0;0.750001;1.0;1.0;0.875001;0.875001;1.0
1196;1196;Do you have a garden?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't have a garden.;Yes, I have a lovely garden.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't have a garden.;No, I do not have one.;;;0.0;0.0;0.0;0.7064188718795776;0.7064188718795776;1.0;1.0;0.880676805973053;0.6646021604537964;;0.0;1.0;Binary Choice;1.0;5.0;3.5;4.0;4.5;4.5;1.0;0.0;0.750001;0.875001;0.625001;0.875001
1197;1197;Do you have a home office?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't have one.;Yes, I do have a home office.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't have one.;No, I don't have one.;;;0.0;0.0;0.0;0.7121732234954834;0.7121732234954834;1.0;1.0;1.0;0.658622145652771;;0.0;1.0;Binary Choice;1.0;5.0;2.0;2.0;5.0;5.0;1.0;0.0;0.250001;1.0;0.250001;1.0
1198;1198;Do you prefer minimalistic or maximalistic decor?;{};;;GPT-4 generated;0,000001;0,000001;Maximalistic decor all the way, baby!;Minimalistic, less is more darling.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Maximalistic decor.;Maximalistic decor, vibrant and opulent designs.;;;0.0;0.0;0.0;0.5341041684150696;0.5341041684150696;1.0;1.0;1.0;0.6815285682678223;;0.0;1.0;Multiple Choice;1.0;4.5;2.0;1.0;4.5;4.5;0.875001;0.0;0.0;0.875001;0.250001;0.875001
1199;1199;Do you rent or own furniture and appliances?;{};;;GPT-4 generated;0,000001;0,000001;Rent furniture, own appliances.;Rent furniture, own appliances.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Own furniture and appliances.;Rent furniture, own appliances.;;;0.0;0.0;0.0;1.0;1.0;0.6546156406402588;0.6546156406402588;0.7944802641868591;1.0;;1.0;1.0;Scale, Binary Choice;5.0;3.5;5.0;3.5;5.0;4.0;0.625001;1.0;0.625001;1.0;1.0;0.750001
1200;1200;How often do you redecorate your home?;{};;;GPT-4 generated;0,000001;0,000001;Not very often, maybe every few years.;Not very often, maybe every decade.;Housing & Lifestyle;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;Not often, maybe every few years.;Not often, I prefer traditional decor.;;;0.0;0.0;0.0;0.6381537914276123;0.6381537914276123;0.912814736366272;0.912814736366272;0.6680629849433899;0.8893095254898071;;0.0;1.0;Scale;1.0;5.0;4.5;4.5;1.5;1.0;1.0;0.0;0.875001;0.125001;0.875001;0.0
1201;1201;Do you have a cleaning routine?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I clean my place regularly.;Yes, I have a cleaning routine.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I have a cleaning routine.;Yes, I have a cleaning routine.;;;0.0;0.0;0.0;0.9999998807907104;0.9999998807907104;0.7659040689468384;0.7659040689468384;0.9999998807907104;0.7659040689468384;;0.0;1.0;Binary Choice;5.0;4.5;5.0;5.0;4.5;5.0;0.875001;1.0;1.0;0.875001;1.0;1.0
1202;1202;Do you use cleaning services?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I use cleaning services.;Yes, I do use cleaning services.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I use cleaning services.;Yes, I use cleaning services.;;;0.0;0.0;0.0;0.931713879108429;0.931713879108429;1.000000238418579;1.000000238418579;1.000000238418579;0.9796206951141356;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1203;1203;"Do you have a ""man cave"" or a personal space at home?";{};;;GPT-4 generated;0,000001;0,000001;Yes, I have a man cave.;Yes, I have a man cave.;Housing & Lifestyle;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't have one.;No, I don't have one.;;;0.0;0.0;0.0;0.7260109782218933;0.7260109782218933;0.7260109782218933;0.7260109782218933;1.0;1.0;;1.0;1.0;Binary Choice;1.0;1.0;5.0;2.5;3.0;5.0;0.0;0.0;0.375001;0.500001;1.0;1.0
